# Renewables.ninja Solar PV (Point API) - 48.152, 17.109 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Bratislava, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Bratislava"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""48.1516988"""," ""lon"": ""17.1093063"""," ""date_from"": ""2005-01-01"""," ""date_to"": ""2005-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
8/11/2005 11:00,8/11/2005 13:00,0.822,0.908,0.179,28.268,0,,,,,,,,,,,,,
8/11/2005 12:00,8/11/2005 14:00,0.752,0.728,0.252,28.829,0,,,,,,,,,,,,,
8/11/2005 13:00,8/11/2005 15:00,0.683,0.622,0.252,28.954,0,,,,,,,,,,,,,
8/11/2005 14:00,8/11/2005 16:00,0.58,0.494,0.231,28.448,0,,,,,,,,,,,,,
8/11/2005 15:00,8/11/2005 17:00,0.421,0.302,0.21,27.698,0,,,,,,,,,,,,,
8/11/2005 16:00,8/11/2005 18:00,0.237,0.114,0.174,26.507,0,,,,,,,,,,,,,
8/11/2005 17:00,8/11/2005 19:00,0.088,0,0.117,23.74,0,,,,,,,,,,,,,
8/11/2005 18:00,8/11/2005 20:00,0.01,0,0.023,21.55,0,,,,,,,,,,,,,
8/11/2005 19:00,8/11/2005 21:00,0,0,0,20.841,0,,,,,,,,,,,,,
8/11/2005 20:00,8/11/2005 22:00,0,0,0,19.959,0,,,,,,,,,,,,,
8/11/2005 21:00,8/11/2005 23:00,0,0,0,19.02,0,,,,,,,,,,,,,
8/11/2005 22:00,8/12/2005 0:00,0,0,0,18.331,0,,,,,,,,,,,,,
8/11/2005 23:00,8/12/2005 1:00,0,0,0,17.839,0,,,,,,,,,,,,,
8/12/2005 0:00,8/12/2005 2:00,0,0,0,17.319,1,,,,,,,,,,,,,
8/12/2005 1:00,8/12/2005 3:00,0,0,0,16.931,0,,,,,,,,,,,,,
8/12/2005 2:00,8/12/2005 4:00,0,0,0,16.451,0,,,,,,,,,,,,,
8/12/2005 3:00,8/12/2005 5:00,0,0,0,15.988,0,,,,,,,,,,,,,
8/12/2005 4:00,8/12/2005 6:00,0,0,0.001,15.913,0,,,,,,,,,,,,,
8/12/2005 5:00,8/12/2005 7:00,0.022,0,0.039,16.389,0,,,,,,,,,,,,,
8/12/2005 6:00,8/12/2005 8:00,0.128,0.061,0.097,17.275,0,,,,,,,,,,,,,
8/12/2005 7:00,8/12/2005 9:00,0.432,0.378,0.128,18.994,0,,,,,,,,,,,,,
8/12/2005 8:00,8/12/2005 10:00,0.586,0.54,0.165,20.816,0,,,,,,,,,,,,,
8/12/2005 9:00,8/12/2005 11:00,0.497,0.284,0.311,22.286,0,,,,,,,,,,,,,
8/12/2005 10:00,8/12/2005 12:00,0.414,0.097,0.398,23.961,0,,,,,,,,,,,,,
8/12/2005 11:00,8/12/2005 13:00,0.223,0.015,0.256,25.232,0,,,,,,,,,,,,,
8/12/2005 12:00,8/12/2005 14:00,0.143,0,0.18,26.191,0,,,,,,,,,,,,,
8/12/2005 13:00,8/12/2005 15:00,0.114,0,0.149,26.845,0,,,,,,,,,,,,,
8/12/2005 14:00,8/12/2005 16:00,0.095,0.001,0.126,27.11,0,,,,,,,,,,,,,
8/12/2005 15:00,8/12/2005 17:00,0.214,0.035,0.228,26.697,0,,,,,,,,,,,,,
8/12/2005 16:00,8/12/2005 18:00,0.184,0.05,0.178,25.728,0,,,,,,,,,,,,,
8/12/2005 17:00,8/12/2005 19:00,0.09,0,0.12,23.698,0,,,,,,,,,,,,,
8/12/2005 18:00,8/12/2005 20:00,0.01,0,0.023,21.575,0,,,,,,,,,,,,,
8/12/2005 19:00,8/12/2005 21:00,0,0,0,19.606,0,,,,,,,,,,,,,
8/12/2005 20:00,8/12/2005 22:00,0,0,0,17.977,0,,,,,,,,,,,,,
8/12/2005 21:00,8/12/2005 23:00,0,0,0,17.072,0,,,,,,,,,,,,,
8/12/2005 22:00,8/13/2005 0:00,0,0,0,16.427,0,,,,,,,,,,,,,
8/12/2005 23:00,8/13/2005 1:00,0,0,0,15.907,0,,,,,,,,,,,,,
8/13/2005 0:00,8/13/2005 2:00,0,0,0,15.602,1,,,,,,,,,,,,,
8/13/2005 1:00,8/13/2005 3:00,0,0,0,15.598,0,,,,,,,,,,,,,
8/13/2005 2:00,8/13/2005 4:00,0,0,0,15.677,0,,,,,,,,,,,,,
8/13/2005 3:00,8/13/2005 5:00,0,0,0,15.166,0,,,,,,,,,,,,,
8/13/2005 4:00,8/13/2005 6:00,0.001,0,0.007,15.872,0,,,,,,,,,,,,,
8/13/2005 5:00,8/13/2005 7:00,0.062,0.028,0.058,17.967,0,,,,,,,,,,,,,
8/13/2005 6:00,8/13/2005 8:00,0.233,0.181,0.097,21.324,0,,,,,,,,,,,,,
8/13/2005 7:00,8/13/2005 9:00,0.444,0.438,0.097,24.962,0,,,,,,,,,,,,,
8/13/2005 8:00,8/13/2005 10:00,0.57,0.541,0.164,26.948,0,,,,,,,,,,,,,
8/13/2005 9:00,8/13/2005 11:00,0.526,0.34,0.311,28.218,0,,,,,,,,,,,,,
8/13/2005 10:00,8/13/2005 12:00,0.511,0.3,0.333,28.8,0,,,,,,,,,,,,,
8/13/2005 11:00,8/13/2005 13:00,0.295,0.107,0.253,28.774,0,,,,,,,,,,,,,
8/13/2005 12:00,8/13/2005 14:00,0.294,0.11,0.248,28.439,0,,,,,,,,,,,,,
8/13/2005 13:00,8/13/2005 15:00,0.197,0.019,0.225,28.326,0,,,,,,,,,,,,,
8/13/2005 14:00,8/13/2005 16:00,0.303,0.072,0.296,28.163,0,,,,,,,,,,,,,
8/13/2005 15:00,8/13/2005 17:00,0.298,0.093,0.268,27.533,0,,,,,,,,,,,,,
8/13/2005 16:00,8/13/2005 18:00,0.147,0.017,0.169,26.214,0,,,,,,,,,,,,,
8/13/2005 17:00,8/13/2005 19:00,0.056,0,0.08,23.06,0,,,,,,,,,,,,,
8/13/2005 18:00,8/13/2005 20:00,0.009,0,0.022,20.155,0,,,,,,,,,,,,,
8/13/2005 19:00,8/13/2005 21:00,0,0,0,19.081,0,,,,,,,,,,,,,
8/13/2005 20:00,8/13/2005 22:00,0,0,0,18.127,0,,,,,,,,,,,,,
8/13/2005 21:00,8/13/2005 23:00,0,0,0,17.113,0,,,,,,,,,,,,,
8/13/2005 22:00,8/14/2005 0:00,0,0,0,16.407,0,,,,,,,,,,,,,
8/13/2005 23:00,8/14/2005 1:00,0,0,0,15.879,0,,,,,,,,,,,,,
8/14/2005 0:00,8/14/2005 2:00,0,0,0,15.244,1,,,,,,,,,,,,,
8/14/2005 1:00,8/14/2005 3:00,0,0,0,14.498,0,,,,,,,,,,,,,
8/14/2005 2:00,8/14/2005 4:00,0,0,0,13.685,0,,,,,,,,,,,,,
8/14/2005 3:00,8/14/2005 5:00,0,0,0,13.033,0,,,,,,,,,,,,,
8/14/2005 4:00,8/14/2005 6:00,0.001,0,0.008,14.432,0,,,,,,,,,,,,,
8/14/2005 5:00,8/14/2005 7:00,0.066,0.029,0.06,16.708,0,,,,,,,,,,,,,
8/14/2005 6:00,8/14/2005 8:00,0.246,0.207,0.084,20.414,0,,,,,,,,,,,,,
8/14/2005 7:00,8/14/2005 9:00,0.457,0.462,0.083,22.725,0,,,,,,,,,,,,,
8/14/2005 8:00,8/14/2005 10:00,0.611,0.631,0.121,24.487,0,,,,,,,,,,,,,
8/14/2005 9:00,8/14/2005 11:00,0.722,0.766,0.153,26.029,0,,,,,,,,,,,,,
8/14/2005 10:00,8/14/2005 12:00,0.795,0.871,0.168,27.263,0,,,,,,,,,,,,,
8/14/2005 11:00,8/14/2005 13:00,0.804,0.852,0.204,27.952,0,,,,,,,,,,,,,
8/14/2005 12:00,8/14/2005 14:00,0.728,0.66,0.279,28.016,0,,,,,,,,,,,,,
8/14/2005 13:00,8/14/2005 15:00,0.598,0.412,0.335,27.523,0,,,,,,,,,,,,,
8/14/2005 14:00,8/14/2005 16:00,0.461,0.24,0.321,26.677,0,,,,,,,,,,,,,
8/14/2005 15:00,8/14/2005 17:00,0.348,0.16,0.259,26.035,0,,,,,,,,,,,,,
8/14/2005 16:00,8/14/2005 18:00,0.173,0.03,0.184,25.325,0,,,,,,,,,,,,,
8/14/2005 17:00,8/14/2005 19:00,0.081,0,0.109,23.383,0,,,,,,,,,,,,,
8/14/2005 18:00,8/14/2005 20:00,0.006,0,0.017,22.168,0,,,,,,,,,,,,,
8/14/2005 19:00,8/14/2005 21:00,0,0,0,21.662,0,,,,,,,,,,,,,
8/14/2005 20:00,8/14/2005 22:00,0,0,0,20.917,0,,,,,,,,,,,,,
8/14/2005 21:00,8/14/2005 23:00,0,0,0,19.886,0,,,,,,,,,,,,,
8/14/2005 22:00,8/15/2005 0:00,0,0,0,19.058,0,,,,,,,,,,,,,
8/14/2005 23:00,8/15/2005 1:00,0,0,0,18.466,0,,,,,,,,,,,,,
8/15/2005 0:00,8/15/2005 2:00,0,0,0,17.923,1,,,,,,,,,,,,,
8/15/2005 1:00,8/15/2005 3:00,0,0,0,17.427,0,,,,,,,,,,,,,
8/15/2005 2:00,8/15/2005 4:00,0,0,0,16.901,0,,,,,,,,,,,,,
8/15/2005 3:00,8/15/2005 5:00,0,0,0,16.453,0,,,,,,,,,,,,,
8/15/2005 4:00,8/15/2005 6:00,0,0,0.001,16.252,0,,,,,,,,,,,,,
8/15/2005 5:00,8/15/2005 7:00,0.004,0,0.013,16.315,0,,,,,,,,,,,,,
8/15/2005 6:00,8/15/2005 8:00,0.014,0,0.029,16.521,0,,,,,,,,,,,,,
8/15/2005 7:00,8/15/2005 9:00,0.04,0,0.06,16.823,0,,,,,,,,,,,,,
8/15/2005 8:00,8/15/2005 10:00,0.049,0,0.071,17.617,0,,,,,,,,,,,,,
8/15/2005 9:00,8/15/2005 11:00,0.075,0,0.1,18.7,0,,,,,,,,,,,,,
8/15/2005 10:00,8/15/2005 12:00,0.077,0,0.102,18.899,0,,,,,,,,,,,,,
8/15/2005 11:00,8/15/2005 13:00,0.106,0,0.134,18.723,0,,,,,,,,,,,,,
8/15/2005 12:00,8/15/2005 14:00,0.099,0,0.127,18.917,0,,,,,,,,,,,,,
8/15/2005 13:00,8/15/2005 15:00,0.097,0,0.125,19.183,0,,,,,,,,,,,,,
8/15/2005 14:00,8/15/2005 16:00,0.071,0,0.096,19.002,0,,,,,,,,,,,,,
8/15/2005 15:00,8/15/2005 17:00,0.058,0,0.081,18.507,0,,,,,,,,,,,,,
8/15/2005 16:00,8/15/2005 18:00,0.081,0.003,0.104,17.96,0,,,,,,,,,,,,,
8/15/2005 17:00,8/15/2005 19:00,0.069,0,0.093,17.146,0,,,,,,,,,,,,,
8/15/2005 18:00,8/15/2005 20:00,0.008,0,0.019,16.524,0,,,,,,,,,,,,,
8/15/2005 19:00,8/15/2005 21:00,0,0,0,16.203,0,,,,,,,,,,,,,
8/15/2005 20:00,8/15/2005 22:00,0,0,0,15.954,0,,,,,,,,,,,,,
8/15/2005 21:00,8/15/2005 23:00,0,0,0,15.97,0,,,,,,,,,,,,,
8/15/2005 22:00,8/16/2005 0:00,0,0,0,15.984,0,,,,,,,,,,,,,
8/15/2005 23:00,8/16/2005 1:00,0,0,0,15.871,0,,,,,,,,,,,,,
8/16/2005 0:00,8/16/2005 2:00,0,0,0,15.737,1,,,,,,,,,,,,,
8/16/2005 1:00,8/16/2005 3:00,0,0,0,15.502,0,,,,,,,,,,,,,
8/16/2005 2:00,8/16/2005 4:00,0,0,0,15.084,0,,,,,,,,,,,,,
8/16/2005 3:00,8/16/2005 5:00,0,0,0,14.955,0,,,,,,,,,,,,,
8/16/2005 4:00,8/16/2005 6:00,0,0,0.003,15.753,0,,,,,,,,,,,,,
8/16/2005 5:00,8/16/2005 7:00,0.024,0.002,0.039,16.943,0,,,,,,,,,,,,,
8/16/2005 6:00,8/16/2005 8:00,0.03,0,0.048,18.538,0,,,,,,,,,,,,,
8/16/2005 7:00,8/16/2005 9:00,0.075,0,0.101,20.182,0,,,,,,,,,,,,,
8/16/2005 8:00,8/16/2005 10:00,0.12,0.001,0.151,21.968,0,,,,,,,,,,,,,
8/16/2005 9:00,8/16/2005 11:00,0.139,0.002,0.173,23.526,0,,,,,,,,,,,,,
8/16/2005 10:00,8/16/2005 12:00,0.155,0.002,0.191,24.511,0,,,,,,,,,,,,,
8/16/2005 11:00,8/16/2005 13:00,0.215,0.013,0.248,25.307,0,,,,,,,,,,,,,
8/16/2005 12:00,8/16/2005 14:00,0.214,0.012,0.249,25.934,0,,,,,,,,,,,,,
8/16/2005 13:00,8/16/2005 15:00,0.311,0.06,0.314,25.593,0,,,,,,,,,,,,,
8/16/2005 14:00,8/16/2005 16:00,0.097,0,0.128,24.423,0,,,,,,,,,,,,,
8/16/2005 15:00,8/16/2005 17:00,0.114,0.002,0.144,23.432,0,,,,,,,,,,,,,
8/16/2005 16:00,8/16/2005 18:00,0.053,0.004,0.072,22.164,0,,,,,,,,,,,,,
8/16/2005 17:00,8/16/2005 19:00,0.042,0,0.063,20.644,0,,,,,,,,,,,,,
8/16/2005 18:00,8/16/2005 20:00,0.001,0,0.008,19.318,0,,,,,,,,,,,,,
8/16/2005 19:00,8/16/2005 21:00,0,0,0,18.37,0,,,,,,,,,,,,,
8/16/2005 20:00,8/16/2005 22:00,0,0,0,17.711,0,,,,,,,,,,,,,
8/16/2005 21:00,8/16/2005 23:00,0,0,0,17.303,0,,,,,,,,,,,,,
8/16/2005 22:00,8/17/2005 0:00,0,0,0,17.103,0,,,,,,,,,,,,,
8/16/2005 23:00,8/17/2005 1:00,0,0,0,17.013,0,,,,,,,,,,,,,
8/17/2005 0:00,8/17/2005 2:00,0,0,0,17.059,1,,,,,,,,,,,,,
8/17/2005 1:00,8/17/2005 3:00,0,0,0,16.976,0,,,,,,,,,,,,,
8/17/2005 2:00,8/17/2005 4:00,0,0,0,16.8,0,,,,,,,,,,,,,
8/17/2005 3:00,8/17/2005 5:00,0,0,0,16.664,0,,,,,,,,,,,,,
8/17/2005 4:00,8/17/2005 6:00,0,0,0.003,16.725,0,,,,,,,,,,,,,
8/17/2005 5:00,8/17/2005 7:00,0.031,0.004,0.046,17.119,0,,,,,,,,,,,,,
8/17/2005 6:00,8/17/2005 8:00,0.048,0,0.07,17.82,0,,,,,,,,,,,,,
8/17/2005 7:00,8/17/2005 9:00,0.134,0.012,0.153,18.805,0,,,,,,,,,,,,,
8/17/2005 8:00,8/17/2005 10:00,0.104,0,0.133,19.697,0,,,,,,,,,,,,,
8/17/2005 9:00,8/17/2005 11:00,0.138,0,0.171,20.356,0,,,,,,,,,,,,,
8/17/2005 10:00,8/17/2005 12:00,0.141,0,0.175,21.444,0,,,,,,,,,,,,,
8/17/2005 11:00,8/17/2005 13:00,0.13,0,0.164,22.804,0,,,,,,,,,,,,,
8/17/2005 12:00,8/17/2005 14:00,0.145,0,0.181,23.902,0,,,,,,,,,,,,,
8/17/2005 13:00,8/17/2005 15:00,0.158,0,0.197,24.474,0,,,,,,,,,,,,,
8/17/2005 14:00,8/17/2005 16:00,0.173,0.002,0.211,24.802,0,,,,,,,,,,,,,
8/17/2005 15:00,8/17/2005 17:00,0.113,0,0.145,24.658,0,,,,,,,,,,,,,
8/17/2005 16:00,8/17/2005 18:00,0.146,0.023,0.159,23.781,0,,,,,,,,,,,,,
8/17/2005 17:00,8/17/2005 19:00,0.072,0,0.098,21.822,0,,,,,,,,,,,,,
8/17/2005 18:00,8/17/2005 20:00,0.007,0,0.018,20.481,0,,,,,,,,,,,,,
8/17/2005 19:00,8/17/2005 21:00,0,0,0,19.615,0,,,,,,,,,,,,,
8/17/2005 20:00,8/17/2005 22:00,0,0,0,18.919,0,,,,,,,,,,,,,
8/17/2005 21:00,8/17/2005 23:00,0,0,0,18.59,0,,,,,,,,,,,,,
8/17/2005 22:00,8/18/2005 0:00,0,0,0,18.21,0,,,,,,,,,,,,,
8/17/2005 23:00,8/18/2005 1:00,0,0,0,17.484,0,,,,,,,,,,,,,
8/18/2005 0:00,8/18/2005 2:00,0,0,0,16.827,1,,,,,,,,,,,,,
8/18/2005 1:00,8/18/2005 3:00,0,0,0,16.377,0,,,,,,,,,,,,,
8/18/2005 2:00,8/18/2005 4:00,0,0,0,15.979,0,,,,,,,,,,,,,
8/18/2005 3:00,8/18/2005 5:00,0,0,0,15.457,0,,,,,,,,,,,,,
8/18/2005 4:00,8/18/2005 6:00,0,0,0.006,15.628,0,,,,,,,,,,,,,
8/18/2005 5:00,8/18/2005 7:00,0.06,0.036,0.047,16.973,0,,,,,,,,,,,,,
8/18/2005 6:00,8/18/2005 8:00,0.207,0.131,0.116,19.956,0,,,,,,,,,,,,,
8/18/2005 7:00,8/18/2005 9:00,0.428,0.397,0.114,23.391,0,,,,,,,,,,,,,
8/18/2005 8:00,8/18/2005 10:00,0.602,0.622,0.122,25.549,0,,,,,,,,,,,,,
8/18/2005 9:00,8/18/2005 11:00,0.72,0.772,0.148,26.875,0,,,,,,,,,,,,,
8/18/2005 10:00,8/18/2005 12:00,0.788,0.856,0.172,27.383,0,,,,,,,,,,,,,
8/18/2005 11:00,8/18/2005 13:00,0.758,0.72,0.259,26.999,0,,,,,,,,,,,,,
8/18/2005 12:00,8/18/2005 14:00,0.632,0.445,0.342,25.872,0,,,,,,,,,,,,,
8/18/2005 13:00,8/18/2005 15:00,0.642,0.521,0.279,25.441,0,,,,,,,,,,,,,
8/18/2005 14:00,8/18/2005 16:00,0.296,0.068,0.288,25.442,0,,,,,,,,,,,,,
8/18/2005 15:00,8/18/2005 17:00,0.318,0.142,0.239,25.296,0,,,,,,,,,,,,,
8/18/2005 16:00,8/18/2005 18:00,0.163,0.026,0.175,24.563,0,,,,,,,,,,,,,
8/18/2005 17:00,8/18/2005 19:00,0.053,0,0.077,22.717,0,,,,,,,,,,,,,
8/18/2005 18:00,8/18/2005 20:00,0.016,0,0.032,21.879,0,,,,,,,,,,,,,
8/18/2005 19:00,8/18/2005 21:00,0,0,0,21.568,0,,,,,,,,,,,,,
8/18/2005 20:00,8/18/2005 22:00,0,0,0,20.681,0,,,,,,,,,,,,,
8/18/2005 21:00,8/18/2005 23:00,0,0,0,19.788,0,,,,,,,,,,,,,
8/18/2005 22:00,8/19/2005 0:00,0,0,0,18.887,0,,,,,,,,,,,,,
8/18/2005 23:00,8/19/2005 1:00,0,0,0,18.424,0,,,,,,,,,,,,,
8/19/2005 0:00,8/19/2005 2:00,0,0,0,18.346,1,,,,,,,,,,,,,
8/19/2005 1:00,8/19/2005 3:00,0,0,0,17.886,0,,,,,,,,,,,,,
8/19/2005 2:00,8/19/2005 4:00,0,0,0,17.299,0,,,,,,,,,,,,,
8/19/2005 3:00,8/19/2005 5:00,0,0,0,17.103,0,,,,,,,,,,,,,
8/19/2005 4:00,8/19/2005 6:00,0,0,0.001,17.254,0,,,,,,,,,,,,,
8/19/2005 5:00,8/19/2005 7:00,0.035,0.009,0.045,18.206,0,,,,,,,,,,,,,
8/19/2005 6:00,8/19/2005 8:00,0.219,0.16,0.101,20.753,0,,,,,,,,,,,,,
8/19/2005 7:00,8/19/2005 9:00,0.428,0.402,0.108,23.065,0,,,,,,,,,,,,,
8/19/2005 8:00,8/19/2005 10:00,0.548,0.485,0.184,24.868,0,,,,,,,,,,,,,
8/19/2005 9:00,8/19/2005 11:00,0.647,0.573,0.237,26.151,0,,,,,,,,,,,,,
8/19/2005 10:00,8/19/2005 12:00,0.76,0.771,0.211,27.156,0,,,,,,,,,,,,,
8/19/2005 11:00,8/19/2005 13:00,0.784,0.801,0.224,27.834,0,,,,,,,,,,,,,
8/19/2005 12:00,8/19/2005 14:00,0.659,0.506,0.329,28.034,0,,,,,,,,,,,,,
8/19/2005 13:00,8/19/2005 15:00,0.481,0.227,0.363,27.667,0,,,,,,,,,,,,,
8/19/2005 14:00,8/19/2005 16:00,0.409,0.197,0.299,27.124,0,,,,,,,,,,,,,
8/19/2005 15:00,8/19/2005 17:00,0.349,0.178,0.243,26.739,0,,,,,,,,,,,,,
8/19/2005 16:00,8/19/2005 18:00,0.144,0.022,0.16,26.098,0,,,,,,,,,,,,,
8/19/2005 17:00,8/19/2005 19:00,0.043,0,0.065,24.289,0,,,,,,,,,,,,,
8/19/2005 18:00,8/19/2005 20:00,0,0,0,22.957,0,,,,,,,,,,,,,
8/19/2005 19:00,8/19/2005 21:00,0,0,0,22.168,0,,,,,,,,,,,,,
8/19/2005 20:00,8/19/2005 22:00,0,0,0,21.255,0,,,,,,,,,,,,,
8/19/2005 21:00,8/19/2005 23:00,0,0,0,20.578,0,,,,,,,,,,,,,
8/19/2005 22:00,8/20/2005 0:00,0,0,0,20.102,0,,,,,,,,,,,,,
8/19/2005 23:00,8/20/2005 1:00,0,0,0,19.514,0,,,,,,,,,,,,,
8/20/2005 0:00,8/20/2005 2:00,0,0,0,18.75,1,,,,,,,,,,,,,
8/20/2005 1:00,8/20/2005 3:00,0,0,0,18.196,0,,,,,,,,,,,,,
8/20/2005 2:00,8/20/2005 4:00,0,0,0,17.803,0,,,,,,,,,,,,,
8/20/2005 3:00,8/20/2005 5:00,0,0,0,17.468,0,,,,,,,,,,,,,
8/20/2005 4:00,8/20/2005 6:00,0,0,0.005,18.2,0,,,,,,,,,,,,,
8/20/2005 5:00,8/20/2005 7:00,0.053,0.025,0.051,20.286,0,,,,,,,,,,,,,
8/20/2005 6:00,8/20/2005 8:00,0.235,0.206,0.077,23.784,0,,,,,,,,,,,,,
8/20/2005 7:00,8/20/2005 9:00,0.444,0.456,0.082,26.127,0,,,,,,,,,,,,,
8/20/2005 8:00,8/20/2005 10:00,0.593,0.616,0.124,27.542,0,,,,,,,,,,,,,
8/20/2005 9:00,8/20/2005 11:00,0.714,0.778,0.142,28.685,0,,,,,,,,,,,,,
8/20/2005 10:00,8/20/2005 12:00,0.76,0.802,0.195,29.599,0,,,,,,,,,,,,,
8/20/2005 11:00,8/20/2005 13:00,0.701,0.605,0.303,30.204,0,,,,,,,,,,,,,
8/20/2005 12:00,8/20/2005 14:00,0.719,0.668,0.269,30.512,0,,,,,,,,,,,,,
8/20/2005 13:00,8/20/2005 15:00,0.514,0.302,0.34,30.481,0,,,,,,,,,,,,,
8/20/2005 14:00,8/20/2005 16:00,0.357,0.127,0.311,30.055,0,,,,,,,,,,,,,
8/20/2005 15:00,8/20/2005 17:00,0.336,0.172,0.238,29.383,0,,,,,,,,,,,,,
8/20/2005 16:00,8/20/2005 18:00,0.19,0.061,0.176,28.238,0,,,,,,,,,,,,,
8/20/2005 17:00,8/20/2005 19:00,0.068,0,0.095,26.018,0,,,,,,,,,,,,,
8/20/2005 18:00,8/20/2005 20:00,0,0,0,24.638,0,,,,,,,,,,,,,
8/20/2005 19:00,8/20/2005 21:00,0,0,0,24.021,0,,,,,,,,,,,,,
8/20/2005 20:00,8/20/2005 22:00,0,0,0,23.478,0,,,,,,,,,,,,,
8/20/2005 21:00,8/20/2005 23:00,0,0,0,22.703,0,,,,,,,,,,,,,
8/20/2005 22:00,8/21/2005 0:00,0,0,0,21.785,0,,,,,,,,,,,,,
8/20/2005 23:00,8/21/2005 1:00,0,0,0,21.004,0,,,,,,,,,,,,,
8/21/2005 0:00,8/21/2005 2:00,0,0,0,20.208,1,,,,,,,,,,,,,
8/21/2005 1:00,8/21/2005 3:00,0,0,0,19.537,0,,,,,,,,,,,,,
8/21/2005 2:00,8/21/2005 4:00,0,0,0,19.136,0,,,,,,,,,,,,,
8/21/2005 3:00,8/21/2005 5:00,0,0,0,18.827,0,,,,,,,,,,,,,
8/21/2005 4:00,8/21/2005 6:00,0,0,0.004,18.867,0,,,,,,,,,,,,,
8/21/2005 5:00,8/21/2005 7:00,0.048,0.018,0.052,19.299,0,,,,,,,,,,,,,
8/21/2005 6:00,8/21/2005 8:00,0.167,0.073,0.13,20.136,0,,,,,,,,,,,,,
8/21/2005 7:00,8/21/2005 9:00,0.218,0.071,0.19,21.298,0,,,,,,,,,,,,,
8/21/2005 8:00,8/21/2005 10:00,0.158,0.008,0.187,22.572,0,,,,,,,,,,,,,
8/21/2005 9:00,8/21/2005 11:00,0.519,0.323,0.303,23.582,0,,,,,,,,,,,,,
8/21/2005 10:00,8/21/2005 12:00,0.402,0.122,0.359,24.257,0,,,,,,,,,,,,,
8/21/2005 11:00,8/21/2005 13:00,0.332,0.034,0.364,24.417,0,,,,,,,,,,,,,
8/21/2005 12:00,8/21/2005 14:00,0.321,0.031,0.353,24.307,0,,,,,,,,,,,,,
8/21/2005 13:00,8/21/2005 15:00,0.43,0.155,0.36,24.09,0,,,,,,,,,,,,,
8/21/2005 14:00,8/21/2005 16:00,0.316,0.075,0.303,23.839,0,,,,,,,,,,,,,
8/21/2005 15:00,8/21/2005 17:00,0.178,0.012,0.206,23.351,0,,,,,,,,,,,,,
8/21/2005 16:00,8/21/2005 18:00,0.133,0.016,0.151,22.52,0,,,,,,,,,,,,,
8/21/2005 17:00,8/21/2005 19:00,0.031,0,0.051,21.329,0,,,,,,,,,,,,,
8/21/2005 18:00,8/21/2005 20:00,0,0,0,20.736,0,,,,,,,,,,,,,
8/21/2005 19:00,8/21/2005 21:00,0,0,0,20.43,0,,,,,,,,,,,,,
8/21/2005 20:00,8/21/2005 22:00,0,0,0,20.223,0,,,,,,,,,,,,,
8/21/2005 21:00,8/21/2005 23:00,0,0,0,20.135,0,,,,,,,,,,,,,
8/21/2005 22:00,8/22/2005 0:00,0,0,0,19.844,0,,,,,,,,,,,,,
8/21/2005 23:00,8/22/2005 1:00,0,0,0,19.371,0,,,,,,,,,,,,,
8/22/2005 0:00,8/22/2005 2:00,0,0,0,18.828,1,,,,,,,,,,,,,
8/22/2005 1:00,8/22/2005 3:00,0,0,0,18.452,0,,,,,,,,,,,,,
8/22/2005 2:00,8/22/2005 4:00,0,0,0,18.357,0,,,,,,,,,,,,,
8/22/2005 3:00,8/22/2005 5:00,0,0,0,18.313,0,,,,,,,,,,,,,
8/22/2005 4:00,8/22/2005 6:00,0,0,0.002,18.445,0,,,,,,,,,,,,,
8/22/2005 5:00,8/22/2005 7:00,0.003,0,0.011,18.921,0,,,,,,,,,,,,,
8/22/2005 6:00,8/22/2005 8:00,0.013,0,0.028,19.523,0,,,,,,,,,,,,,
8/22/2005 7:00,8/22/2005 9:00,0.04,0,0.06,20.215,0,,,,,,,,,,,,,
8/22/2005 8:00,8/22/2005 10:00,0.109,0,0.139,21.123,0,,,,,,,,,,,,,
8/22/2005 9:00,8/22/2005 11:00,0.2,0.007,0.234,22.715,0,,,,,,,,,,,,,
8/22/2005 10:00,8/22/2005 12:00,0.242,0.014,0.278,24.327,0,,,,,,,,,,,,,
8/22/2005 11:00,8/22/2005 13:00,0.182,0.003,0.221,24.969,0,,,,,,,,,,,,,
8/22/2005 12:00,8/22/2005 14:00,0.217,0.004,0.259,24.643,0,,,,,,,,,,,,,
8/22/2005 13:00,8/22/2005 15:00,0.099,0,0.129,23.971,0,,,,,,,,,,,,,
8/22/2005 14:00,8/22/2005 16:00,0.106,0,0.137,23.176,0,,,,,,,,,,,,,
