# Renewables.ninja Solar PV (Point API) - 48.152, 17.109 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Bratislava, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Bratislava"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""48.1516988"""," ""lon"": ""17.1093063"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
2/15/2015 7:00,2/15/2015 8:00,0.1,0.054,0.066,0.938,0,,,,,,,,,,,,,
2/15/2015 8:00,2/15/2015 9:00,0.173,0.058,0.138,3.127,0,,,,,,,,,,,,,
2/15/2015 9:00,2/15/2015 10:00,0.171,0.029,0.167,5.211,0,,,,,,,,,,,,,
2/15/2015 10:00,2/15/2015 11:00,0.185,0.019,0.191,6.91,0,,,,,,,,,,,,,
2/15/2015 11:00,2/15/2015 12:00,0.238,0.043,0.225,8.046,0,,,,,,,,,,,,,
2/15/2015 12:00,2/15/2015 13:00,0.317,0.128,0.226,8.572,0,,,,,,,,,,,,,
2/15/2015 13:00,2/15/2015 14:00,0.384,0.24,0.187,8.321,0,,,,,,,,,,,,,
2/15/2015 14:00,2/15/2015 15:00,0.376,0.295,0.12,6.515,0,,,,,,,,,,,,,
2/15/2015 15:00,2/15/2015 16:00,0.171,0.119,0.075,2.695,0,,,,,,,,,,,,,
2/15/2015 16:00,2/15/2015 17:00,0.004,0.006,0.007,0.696,0,,,,,,,,,,,,,
2/15/2015 17:00,2/15/2015 18:00,0,0,0,0.218,0,,,,,,,,,,,,,
2/15/2015 18:00,2/15/2015 19:00,0,0,0,-0.466,0,,,,,,,,,,,,,
2/15/2015 19:00,2/15/2015 20:00,0,0,0,-1.182,0,,,,,,,,,,,,,
2/15/2015 20:00,2/15/2015 21:00,0,0,0,-1.746,0,,,,,,,,,,,,,
2/15/2015 21:00,2/15/2015 22:00,0,0,0,-2.069,0,,,,,,,,,,,,,
2/15/2015 22:00,2/15/2015 23:00,0,0,0,-2.149,0,,,,,,,,,,,,,
2/15/2015 23:00,2/16/2015 0:00,0,0,0,-2.115,0,,,,,,,,,,,,,
2/16/2015 0:00,2/16/2015 1:00,0,0,0,-2.115,0,,,,,,,,,,,,,
2/16/2015 1:00,2/16/2015 2:00,0,0,0,-2.151,0,,,,,,,,,,,,,
2/16/2015 2:00,2/16/2015 3:00,0,0,0,-2.146,0,,,,,,,,,,,,,
2/16/2015 3:00,2/16/2015 4:00,0,0,0,-2.143,0,,,,,,,,,,,,,
2/16/2015 4:00,2/16/2015 5:00,0,0,0,-2.198,0,,,,,,,,,,,,,
2/16/2015 5:00,2/16/2015 6:00,0,0,0,-2.276,0,,,,,,,,,,,,,
2/16/2015 6:00,2/16/2015 7:00,0.022,0.026,0.01,-0.625,0,,,,,,,,,,,,,
2/16/2015 7:00,2/16/2015 8:00,0.3,0.294,0.032,1.942,0,,,,,,,,,,,,,
2/16/2015 8:00,2/16/2015 9:00,0.55,0.562,0.046,4.086,0,,,,,,,,,,,,,
2/16/2015 9:00,2/16/2015 10:00,0.682,0.695,0.081,5.907,0,,,,,,,,,,,,,
2/16/2015 10:00,2/16/2015 11:00,0.714,0.76,0.061,7.178,1,,,,,,,,,,,,,
2/16/2015 11:00,2/16/2015 12:00,0.73,0.772,0.076,7.981,1,,,,,,,,,,,,,
2/16/2015 12:00,2/16/2015 13:00,0.734,0.727,0.125,8.21,0,,,,,,,,,,,,,
2/16/2015 13:00,2/16/2015 14:00,0.635,0.555,0.168,7.802,1,,,,,,,,,,,,,
2/16/2015 14:00,2/16/2015 15:00,0.529,0.37,0.219,6.018,1,,,,,,,,,,,,,
2/16/2015 15:00,2/16/2015 16:00,0.423,0.196,0.263,2.056,1,,,,,,,,,,,,,
2/16/2015 16:00,2/16/2015 17:00,0.314,0.095,0.244,-0.034,1,,,,,,,,,,,,,
2/16/2015 17:00,2/16/2015 18:00,0,0,0,-0.317,1,,,,,,,,,,,,,
2/16/2015 18:00,2/16/2015 19:00,0,0,0,-0.693,1,,,,,,,,,,,,,
2/16/2015 19:00,2/16/2015 20:00,0,0,0,-1.197,1,,,,,,,,,,,,,
2/16/2015 20:00,2/16/2015 21:00,0,0,0,-1.689,1,,,,,,,,,,,,,
2/16/2015 21:00,2/16/2015 22:00,0,0,0,-2.157,0,,,,,,,,,,,,,
2/16/2015 22:00,2/16/2015 23:00,0,0,0,-2.44,0,,,,,,,,,,,,,
2/16/2015 23:00,2/17/2015 0:00,0,0,0,-2.687,0,,,,,,,,,,,,,
2/17/2015 0:00,2/17/2015 1:00,0,0,0,-2.905,0,,,,,,,,,,,,,
2/17/2015 1:00,2/17/2015 2:00,0,0,0,-3.057,0,,,,,,,,,,,,,
2/17/2015 2:00,2/17/2015 3:00,0,0,0,-3.22,0,,,,,,,,,,,,,
2/17/2015 3:00,2/17/2015 4:00,0,0,0,-3.391,0,,,,,,,,,,,,,
2/17/2015 4:00,2/17/2015 5:00,0,0,0,-3.61,0,,,,,,,,,,,,,
2/17/2015 5:00,2/17/2015 6:00,0,0,0,-3.672,0,,,,,,,,,,,,,
2/17/2015 6:00,2/17/2015 7:00,0.007,0.007,0.01,-2.682,0,,,,,,,,,,,,,
2/17/2015 7:00,2/17/2015 8:00,0.172,0.122,0.07,-0.621,0,,,,,,,,,,,,,
2/17/2015 8:00,2/17/2015 9:00,0.298,0.187,0.137,1.388,0,,,,,,,,,,,,,
2/17/2015 9:00,2/17/2015 10:00,0.325,0.151,0.203,2.693,0,,,,,,,,,,,,,
2/17/2015 10:00,2/17/2015 11:00,0.231,0.048,0.209,3.705,0,,,,,,,,,,,,,
2/17/2015 11:00,2/17/2015 12:00,0.12,0.001,0.141,4.393,0,,,,,,,,,,,,,
2/17/2015 12:00,2/17/2015 13:00,0.07,0,0.09,4.673,0,,,,,,,,,,,,,
2/17/2015 13:00,2/17/2015 14:00,0.098,0.001,0.118,4.392,0,,,,,,,,,,,,,
2/17/2015 14:00,2/17/2015 15:00,0.092,0.012,0.1,3.441,0,,,,,,,,,,,,,
2/17/2015 15:00,2/17/2015 16:00,0.132,0.08,0.072,0.926,0,,,,,,,,,,,,,
2/17/2015 16:00,2/17/2015 17:00,0.006,0.007,0.008,-0.964,0,,,,,,,,,,,,,
2/17/2015 17:00,2/17/2015 18:00,0,0,0,-1.451,0,,,,,,,,,,,,,
2/17/2015 18:00,2/17/2015 19:00,0,0,0,-2.133,0,,,,,,,,,,,,,
2/17/2015 19:00,2/17/2015 20:00,0,0,0,-2.883,0,,,,,,,,,,,,,
2/17/2015 20:00,2/17/2015 21:00,0,0,0,-3.419,0,,,,,,,,,,,,,
2/17/2015 21:00,2/17/2015 22:00,0,0,0,-3.738,0,,,,,,,,,,,,,
2/17/2015 22:00,2/17/2015 23:00,0,0,0,-3.927,0,,,,,,,,,,,,,
2/17/2015 23:00,2/18/2015 0:00,0,0,0,-3.98,0,,,,,,,,,,,,,
2/18/2015 0:00,2/18/2015 1:00,0,0,0,-3.9,0,,,,,,,,,,,,,
2/18/2015 1:00,2/18/2015 2:00,0,0,0,-3.867,0,,,,,,,,,,,,,
2/18/2015 2:00,2/18/2015 3:00,0,0,0,-3.812,0,,,,,,,,,,,,,
2/18/2015 3:00,2/18/2015 4:00,0,0,0,-3.678,0,,,,,,,,,,,,,
2/18/2015 4:00,2/18/2015 5:00,0,0,0,-3.414,0,,,,,,,,,,,,,
2/18/2015 5:00,2/18/2015 6:00,0,0,0,-3.263,0,,,,,,,,,,,,,
2/18/2015 6:00,2/18/2015 7:00,0.009,0.01,0.011,-2.533,0,,,,,,,,,,,,,
2/18/2015 7:00,2/18/2015 8:00,0.239,0.202,0.058,-0.961,0,,,,,,,,,,,,,
2/18/2015 8:00,2/18/2015 9:00,0.407,0.331,0.109,1.258,0,,,,,,,,,,,,,
2/18/2015 9:00,2/18/2015 10:00,0.324,0.165,0.188,2.389,0,,,,,,,,,,,,,
2/18/2015 10:00,2/18/2015 11:00,0.241,0.059,0.207,3.022,0,,,,,,,,,,,,,
2/18/2015 11:00,2/18/2015 12:00,0.319,0.108,0.241,3.432,0,,,,,,,,,,,,,
2/18/2015 12:00,2/18/2015 13:00,0.41,0.205,0.243,3.479,0,,,,,,,,,,,,,
2/18/2015 13:00,2/18/2015 14:00,0.208,0.053,0.179,3.159,0,,,,,,,,,,,,,
2/18/2015 14:00,2/18/2015 15:00,0.093,0.007,0.107,2.38,0,,,,,,,,,,,,,
2/18/2015 15:00,2/18/2015 16:00,0.028,0.001,0.043,0.005,0,,,,,,,,,,,,,
2/18/2015 16:00,2/18/2015 17:00,0,0,0.002,-1.107,0,,,,,,,,,,,,,
2/18/2015 17:00,2/18/2015 18:00,0,0,0,-1.202,0,,,,,,,,,,,,,
2/18/2015 18:00,2/18/2015 19:00,0,0,0,-1.094,0,,,,,,,,,,,,,
2/18/2015 19:00,2/18/2015 20:00,0,0,0,-1.176,0,,,,,,,,,,,,,
2/18/2015 20:00,2/18/2015 21:00,0,0,0,-1.57,0,,,,,,,,,,,,,
2/18/2015 21:00,2/18/2015 22:00,0,0,0,-1.771,0,,,,,,,,,,,,,
2/18/2015 22:00,2/18/2015 23:00,0,0,0,-2.005,0,,,,,,,,,,,,,
2/18/2015 23:00,2/19/2015 0:00,0,0,0,-2.092,0,,,,,,,,,,,,,
2/19/2015 0:00,2/19/2015 1:00,0,0,0,-2.08,0,,,,,,,,,,,,,
2/19/2015 1:00,2/19/2015 2:00,0,0,0,-2.048,0,,,,,,,,,,,,,
2/19/2015 2:00,2/19/2015 3:00,0,0,0,-2.004,0,,,,,,,,,,,,,
2/19/2015 3:00,2/19/2015 4:00,0,0,0,-2.049,0,,,,,,,,,,,,,
2/19/2015 4:00,2/19/2015 5:00,0,0,0,-2.189,0,,,,,,,,,,,,,
2/19/2015 5:00,2/19/2015 6:00,0,0,0,-2.202,0,,,,,,,,,,,,,
2/19/2015 6:00,2/19/2015 7:00,0,0,0.002,-1.193,0,,,,,,,,,,,,,
2/19/2015 7:00,2/19/2015 8:00,0.018,0,0.032,0.391,0,,,,,,,,,,,,,
2/19/2015 8:00,2/19/2015 9:00,0.06,0,0.079,1.497,0,,,,,,,,,,,,,
2/19/2015 9:00,2/19/2015 10:00,0.138,0.006,0.153,2.334,0,,,,,,,,,,,,,
2/19/2015 10:00,2/19/2015 11:00,0.203,0.021,0.206,3.005,0,,,,,,,,,,,,,
2/19/2015 11:00,2/19/2015 12:00,0.223,0.026,0.222,3.261,0,,,,,,,,,,,,,
2/19/2015 12:00,2/19/2015 13:00,0.232,0.04,0.217,3.292,0,,,,,,,,,,,,,
2/19/2015 13:00,2/19/2015 14:00,0.278,0.132,0.172,3.1,0,,,,,,,,,,,,,
2/19/2015 14:00,2/19/2015 15:00,0.486,0.425,0.105,2.549,0,,,,,,,,,,,,,
2/19/2015 15:00,2/19/2015 16:00,0.254,0.203,0.075,1.544,0,,,,,,,,,,,,,
2/19/2015 16:00,2/19/2015 17:00,0.017,0.02,0.01,0.568,0,,,,,,,,,,,,,
2/19/2015 17:00,2/19/2015 18:00,0,0,0,-0.062,0,,,,,,,,,,,,,
2/19/2015 18:00,2/19/2015 19:00,0,0,0,-0.767,0,,,,,,,,,,,,,
2/19/2015 19:00,2/19/2015 20:00,0,0,0,-1.343,0,,,,,,,,,,,,,
2/19/2015 20:00,2/19/2015 21:00,0,0,0,-1.752,0,,,,,,,,,,,,,
2/19/2015 21:00,2/19/2015 22:00,0,0,0,-1.988,0,,,,,,,,,,,,,
2/19/2015 22:00,2/19/2015 23:00,0,0,0,-2.043,0,,,,,,,,,,,,,
2/19/2015 23:00,2/20/2015 0:00,0,0,0,-2.091,0,,,,,,,,,,,,,
2/20/2015 0:00,2/20/2015 1:00,0,0,0,-2.188,0,,,,,,,,,,,,,
2/20/2015 1:00,2/20/2015 2:00,0,0,0,-2.169,0,,,,,,,,,,,,,
2/20/2015 2:00,2/20/2015 3:00,0,0,0,-2.201,0,,,,,,,,,,,,,
2/20/2015 3:00,2/20/2015 4:00,0,0,0,-2.399,0,,,,,,,,,,,,,
2/20/2015 4:00,2/20/2015 5:00,0,0,0,-2.735,0,,,,,,,,,,,,,
2/20/2015 5:00,2/20/2015 6:00,0,0,0,-2.942,0,,,,,,,,,,,,,
2/20/2015 6:00,2/20/2015 7:00,0.024,0.025,0.013,-2.874,0,,,,,,,,,,,,,
2/20/2015 7:00,2/20/2015 8:00,0.281,0.25,0.052,-2.033,0,,,,,,,,,,,,,
2/20/2015 8:00,2/20/2015 9:00,0.483,0.43,0.092,0.018,0,,,,,,,,,,,,,
2/20/2015 9:00,2/20/2015 10:00,0.616,0.548,0.134,2.135,0,,,,,,,,,,,,,
2/20/2015 10:00,2/20/2015 11:00,0.789,0.804,0.105,4.151,0,,,,,,,,,,,,,
2/20/2015 11:00,2/20/2015 12:00,0.819,0.848,0.11,5.92,0,,,,,,,,,,,,,
2/20/2015 12:00,2/20/2015 13:00,0.762,0.76,0.125,7.061,0,,,,,,,,,,,,,
2/20/2015 13:00,2/20/2015 14:00,0.647,0.611,0.125,7.218,0,,,,,,,,,,,,,
2/20/2015 14:00,2/20/2015 15:00,0.469,0.404,0.114,5.581,0,,,,,,,,,,,,,
2/20/2015 15:00,2/20/2015 16:00,0.21,0.149,0.084,1.986,0,,,,,,,,,,,,,
2/20/2015 16:00,2/20/2015 17:00,0.012,0.013,0.011,0.073,0,,,,,,,,,,,,,
2/20/2015 17:00,2/20/2015 18:00,0,0,0,-0.043,0,,,,,,,,,,,,,
2/20/2015 18:00,2/20/2015 19:00,0,0,0,-0.382,0,,,,,,,,,,,,,
2/20/2015 19:00,2/20/2015 20:00,0,0,0,-0.664,0,,,,,,,,,,,,,
2/20/2015 20:00,2/20/2015 21:00,0,0,0,-0.786,0,,,,,,,,,,,,,
2/20/2015 21:00,2/20/2015 22:00,0,0,0,-0.886,0,,,,,,,,,,,,,
2/20/2015 22:00,2/20/2015 23:00,0,0,0,-1.06,0,,,,,,,,,,,,,
2/20/2015 23:00,2/21/2015 0:00,0,0,0,-1.278,0,,,,,,,,,,,,,
2/21/2015 0:00,2/21/2015 1:00,0,0,0,-1.616,0,,,,,,,,,,,,,
2/21/2015 1:00,2/21/2015 2:00,0,0,0,-1.732,0,,,,,,,,,,,,,
2/21/2015 2:00,2/21/2015 3:00,0,0,0,-1.844,0,,,,,,,,,,,,,
2/21/2015 3:00,2/21/2015 4:00,0,0,0,-1.827,0,,,,,,,,,,,,,
2/21/2015 4:00,2/21/2015 5:00,0,0,0,-1.755,0,,,,,,,,,,,,,
2/21/2015 5:00,2/21/2015 6:00,0,0,0,-1.723,0,,,,,,,,,,,,,
2/21/2015 6:00,2/21/2015 7:00,0.046,0.047,0.017,-1.03,0,,,,,,,,,,,,,
2/21/2015 7:00,2/21/2015 8:00,0.275,0.246,0.053,1.126,0,,,,,,,,,,,,,
2/21/2015 8:00,2/21/2015 9:00,0.389,0.304,0.121,4.066,0,,,,,,,,,,,,,
2/21/2015 9:00,2/21/2015 10:00,0.671,0.665,0.1,6.88,0,,,,,,,,,,,,,
2/21/2015 10:00,2/21/2015 11:00,0.797,0.851,0.092,8.978,0,,,,,,,,,,,,,
2/21/2015 11:00,2/21/2015 12:00,0.831,0.903,0.094,10.256,0,,,,,,,,,,,,,
2/21/2015 12:00,2/21/2015 13:00,0.783,0.827,0.106,10.82,0,,,,,,,,,,,,,
2/21/2015 13:00,2/21/2015 14:00,0.666,0.658,0.114,10.609,0,,,,,,,,,,,,,
2/21/2015 14:00,2/21/2015 15:00,0.48,0.43,0.109,9.01,0,,,,,,,,,,,,,
2/21/2015 15:00,2/21/2015 16:00,0.222,0.166,0.083,6.121,0,,,,,,,,,,,,,
2/21/2015 16:00,2/21/2015 17:00,0.013,0.015,0.011,4.015,0,,,,,,,,,,,,,
2/21/2015 17:00,2/21/2015 18:00,0,0,0,3.573,0,,,,,,,,,,,,,
2/21/2015 18:00,2/21/2015 19:00,0,0,0,3.176,0,,,,,,,,,,,,,
2/21/2015 19:00,2/21/2015 20:00,0,0,0,2.463,0,,,,,,,,,,,,,
2/21/2015 20:00,2/21/2015 21:00,0,0,0,1.814,0,,,,,,,,,,,,,
2/21/2015 21:00,2/21/2015 22:00,0,0,0,1.381,0,,,,,,,,,,,,,
2/21/2015 22:00,2/21/2015 23:00,0,0,0,1.261,0,,,,,,,,,,,,,
2/21/2015 23:00,2/22/2015 0:00,0,0,0,1.199,0,,,,,,,,,,,,,
2/22/2015 0:00,2/22/2015 1:00,0,0,0,0.904,0,,,,,,,,,,,,,
2/22/2015 1:00,2/22/2015 2:00,0,0,0,0.399,0,,,,,,,,,,,,,
2/22/2015 2:00,2/22/2015 3:00,0,0,0,0.048,0,,,,,,,,,,,,,
2/22/2015 3:00,2/22/2015 4:00,0,0,0,-0.121,0,,,,,,,,,,,,,
2/22/2015 4:00,2/22/2015 5:00,0,0,0,0.072,0,,,,,,,,,,,,,
2/22/2015 5:00,2/22/2015 6:00,0,0,0,0.011,0,,,,,,,,,,,,,
2/22/2015 6:00,2/22/2015 7:00,0.007,0.002,0.016,0.563,0,,,,,,,,,,,,,
2/22/2015 7:00,2/22/2015 8:00,0.043,0.003,0.057,1.724,0,,,,,,,,,,,,,
2/22/2015 8:00,2/22/2015 9:00,0.093,0.008,0.106,3.619,0,,,,,,,,,,,,,
2/22/2015 9:00,2/22/2015 10:00,0.184,0.022,0.187,5.058,0,,,,,,,,,,,,,
2/22/2015 10:00,2/22/2015 11:00,0.144,0.002,0.166,5.934,0,,,,,,,,,,,,,
2/22/2015 11:00,2/22/2015 12:00,0.217,0.021,0.224,6.492,0,,,,,,,,,,,,,
2/22/2015 12:00,2/22/2015 13:00,0.203,0.018,0.212,6.604,0,,,,,,,,,,,,,
2/22/2015 13:00,2/22/2015 14:00,0.173,0.034,0.165,5.985,0,,,,,,,,,,,,,
2/22/2015 14:00,2/22/2015 15:00,0.195,0.062,0.158,5.05,0,,,,,,,,,,,,,
2/22/2015 15:00,2/22/2015 16:00,0.047,0.007,0.058,3.913,0,,,,,,,,,,,,,
2/22/2015 16:00,2/22/2015 17:00,0.002,0.001,0.009,3.288,0,,,,,,,,,,,,,
2/22/2015 17:00,2/22/2015 18:00,0,0,0,3.064,0,,,,,,,,,,,,,
2/22/2015 18:00,2/22/2015 19:00,0,0,0,2.943,0,,,,,,,,,,,,,
2/22/2015 19:00,2/22/2015 20:00,0,0,0,2.837,0,,,,,,,,,,,,,
2/22/2015 20:00,2/22/2015 21:00,0,0,0,2.645,0,,,,,,,,,,,,,
2/22/2015 21:00,2/22/2015 22:00,0,0,0,2.516,0,,,,,,,,,,,,,
2/22/2015 22:00,2/22/2015 23:00,0,0,0,2.368,0,,,,,,,,,,,,,
2/22/2015 23:00,2/23/2015 0:00,0,0,0,2.244,0,,,,,,,,,,,,,
2/23/2015 0:00,2/23/2015 1:00,0,0,0,2.096,0,,,,,,,,,,,,,
2/23/2015 1:00,2/23/2015 2:00,0,0,0,2.045,0,,,,,,,,,,,,,
2/23/2015 2:00,2/23/2015 3:00,0,0,0,2.107,0,,,,,,,,,,,,,
2/23/2015 3:00,2/23/2015 4:00,0,0,0,2.124,0,,,,,,,,,,,,,
2/23/2015 4:00,2/23/2015 5:00,0,0,0,2.067,0,,,,,,,,,,,,,
2/23/2015 5:00,2/23/2015 6:00,0,0,0,1.877,0,,,,,,,,,,,,,
2/23/2015 6:00,2/23/2015 7:00,0.008,0.002,0.017,2.503,0,,,,,,,,,,,,,
2/23/2015 7:00,2/23/2015 8:00,0.067,0.01,0.077,3.489,0,,,,,,,,,,,,,
2/23/2015 8:00,2/23/2015 9:00,0.073,0.002,0.091,4.504,0,,,,,,,,,,,,,
2/23/2015 9:00,2/23/2015 10:00,0.051,0,0.07,5.449,0,,,,,,,,,,,,,
2/23/2015 10:00,2/23/2015 11:00,0.06,0,0.08,6.476,0,,,,,,,,,,,,,
2/23/2015 11:00,2/23/2015 12:00,0.068,0,0.089,7.309,0,,,,,,,,,,,,,
2/23/2015 12:00,2/23/2015 13:00,0.054,0,0.074,7.836,0,,,,,,,,,,,,,
2/23/2015 13:00,2/23/2015 14:00,0.083,0,0.105,8.061,0,,,,,,,,,,,,,
2/23/2015 14:00,2/23/2015 15:00,0.063,0,0.083,7.806,0,,,,,,,,,,,,,
2/23/2015 15:00,2/23/2015 16:00,0.028,0,0.044,6.772,0,,,,,,,,,,,,,
2/23/2015 16:00,2/23/2015 17:00,0.001,0,0.007,5.683,0,,,,,,,,,,,,,
2/23/2015 17:00,2/23/2015 18:00,0,0,0,5.24,0,,,,,,,,,,,,,
2/23/2015 18:00,2/23/2015 19:00,0,0,0,4.747,0,,,,,,,,,,,,,
2/23/2015 19:00,2/23/2015 20:00,0,0,0,4.377,0,,,,,,,,,,,,,
2/23/2015 20:00,2/23/2015 21:00,0,0,0,3.962,0,,,,,,,,,,,,,
2/23/2015 21:00,2/23/2015 22:00,0,0,0,3.575,0,,,,,,,,,,,,,
2/23/2015 22:00,2/23/2015 23:00,0,0,0,3.098,0,,,,,,,,,,,,,
2/23/2015 23:00,2/24/2015 0:00,0,0,0,2.651,0,,,,,,,,,,,,,
2/24/2015 0:00,2/24/2015 1:00,0,0,0,2.347,0,,,,,,,,,,,,,
2/24/2015 1:00,2/24/2015 2:00,0,0,0,2.153,0,,,,,,,,,,,,,
2/24/2015 2:00,2/24/2015 3:00,0,0,0,2.067,0,,,,,,,,,,,,,
2/24/2015 3:00,2/24/2015 4:00,0,0,0,2.068,0,,,,,,,,,,,,,
2/24/2015 4:00,2/24/2015 5:00,0,0,0,2.134,0,,,,,,,,,,,,,
2/24/2015 5:00,2/24/2015 6:00,0,0,0,2.132,0,,,,,,,,,,,,,
2/24/2015 6:00,2/24/2015 7:00,0,0,0.005,2.601,0,,,,,,,,,,,,,
2/24/2015 7:00,2/24/2015 8:00,0.015,0,0.028,3.076,0,,,,,,,,,,,,,
2/24/2015 8:00,2/24/2015 9:00,0.044,0,0.061,3.412,0,,,,,,,,,,,,,
2/24/2015 9:00,2/24/2015 10:00,0.077,0,0.097,3.755,0,,,,,,,,,,,,,
2/24/2015 10:00,2/24/2015 11:00,0.105,0,0.126,3.995,0,,,,,,,,,,,,,
2/24/2015 11:00,2/24/2015 12:00,0.121,0,0.142,4.146,0,,,,,,,,,,,,,
2/24/2015 12:00,2/24/2015 13:00,0.119,0,0.141,4.27,0,,,,,,,,,,,,,
2/24/2015 13:00,2/24/2015 14:00,0.087,0,0.108,4.376,0,,,,,,,,,,,,,
2/24/2015 14:00,2/24/2015 15:00,0.13,0.022,0.13,4.38,0,,,,,,,,,,,,,
2/24/2015 15:00,2/24/2015 16:00,0.095,0.032,0.084,4.056,0,,,,,,,,,,,,,
2/24/2015 16:00,2/24/2015 17:00,0.008,0.006,0.012,3.646,0,,,,,,,,,,,,,
2/24/2015 17:00,2/24/2015 18:00,0,0,0,3.825,0,,,,,,,,,,,,,
2/24/2015 18:00,2/24/2015 19:00,0,0,0,3.976,0,,,,,,,,,,,,,
2/24/2015 19:00,2/24/2015 20:00,0,0,0,4,0,,,,,,,,,,,,,
2/24/2015 20:00,2/24/2015 21:00,0,0,0,3.893,0,,,,,,,,,,,,,
2/24/2015 21:00,2/24/2015 22:00,0,0,0,3.739,0,,,,,,,,,,,,,
2/24/2015 22:00,2/24/2015 23:00,0,0,0,3.515,0,,,,,,,,,,,,,
2/24/2015 23:00,2/25/2015 0:00,0,0,0,3.236,0,,,,,,,,,,,,,
2/25/2015 0:00,2/25/2015 1:00,0,0,0,2.981,0,,,,,,,,,,,,,
2/25/2015 1:00,2/25/2015 2:00,0,0,0,2.781,0,,,,,,,,,,,,,
2/25/2015 2:00,2/25/2015 3:00,0,0,0,2.611,0,,,,,,,,,,,,,
2/25/2015 3:00,2/25/2015 4:00,0,0,0,2.397,0,,,,,,,,,,,,,
2/25/2015 4:00,2/25/2015 5:00,0,0,0,2.176,0,,,,,,,,,,,,,
2/25/2015 5:00,2/25/2015 6:00,0,0,0,1.984,0,,,,,,,,,,,,,
2/25/2015 6:00,2/25/2015 7:00,0,0,0.006,2.037,0,,,,,,,,,,,,,
2/25/2015 7:00,2/25/2015 8:00,0.038,0.001,0.054,2.577,0,,,,,,,,,,,,,
2/25/2015 8:00,2/25/2015 9:00,0.092,0.005,0.108,3.67,0,,,,,,,,,,,,,
2/25/2015 9:00,2/25/2015 10:00,0.205,0.032,0.198,4.953,0,,,,,,,,,,,,,
2/25/2015 10:00,2/25/2015 11:00,0.166,0.004,0.186,6.174,0,,,,,,,,,,,,,
2/25/2015 11:00,2/25/2015 12:00,0.111,0,0.134,6.923,0,,,,,,,,,,,,,
2/25/2015 12:00,2/25/2015 13:00,0.078,0,0.099,7.199,0,,,,,,,,,,,,,
2/25/2015 13:00,2/25/2015 14:00,0.135,0.004,0.155,7.021,0,,,,,,,,,,,,,
2/25/2015 14:00,2/25/2015 15:00,0.061,0.001,0.081,6.378,0,,,,,,,,,,,,,
2/25/2015 15:00,2/25/2015 16:00,0.026,0,0.042,5.407,0,,,,,,,,,,,,,
2/25/2015 16:00,2/25/2015 17:00,0,0,0.003,4.554,0,,,,,,,,,,,,,
2/25/2015 17:00,2/25/2015 18:00,0,0,0,4.134,0,,,,,,,,,,,,,
2/25/2015 18:00,2/25/2015 19:00,0,0,0,3.784,0,,,,,,,,,,,,,
2/25/2015 19:00,2/25/2015 20:00,0,0,0,3.488,0,,,,,,,,,,,,,
2/25/2015 20:00,2/25/2015 21:00,0,0,0,3.298,0,,,,,,,,,,,,,
2/25/2015 21:00,2/25/2015 22:00,0,0,0,2.913,0,,,,,,,,,,,,,
2/25/2015 22:00,2/25/2015 23:00,0,0,0,2.584,0,,,,,,,,,,,,,
2/25/2015 23:00,2/26/2015 0:00,0,0,0,2.299,0,,,,,,,,,,,,,
2/26/2015 0:00,2/26/2015 1:00,0,0,0,2.054,0,,,,,,,,,,,,,
2/26/2015 1:00,2/26/2015 2:00,0,0,0,1.866,0,,,,,,,,,,,,,
2/26/2015 2:00,2/26/2015 3:00,0,0,0,1.758,0,,,,,,,,,,,,,
2/26/2015 3:00,2/26/2015 4:00,0,0,0,1.74,0,,,,,,,,,,,,,
2/26/2015 4:00,2/26/2015 5:00,0,0,0,1.718,0,,,,,,,,,,,,,
2/26/2015 5:00,2/26/2015 6:00,0,0,0,1.776,0,,,,,,,,,,,,,
2/26/2015 6:00,2/26/2015 7:00,0.004,0,0.013,2.197,0,,,,,,,,,,,,,
2/26/2015 7:00,2/26/2015 8:00,0.02,0,0.034,3.19,0,,,,,,,,,,,,,
2/26/2015 8:00,2/26/2015 9:00,0.063,0.001,0.082,4.43,0,,,,,,,,,,,,,
2/26/2015 9:00,2/26/2015 10:00,0.094,0.002,0.114,5.439,0,,,,,,,,,,,,,
2/26/2015 10:00,2/26/2015 11:00,0.171,0.01,0.186,6.305,0,,,,,,,,,,,,,
